transaction_id,customer_id,product_id,product_name,category,price,quantity,total_amount,timestamp,region,payment_method
TXN_008488,CUST_9396,PROD_358,Phone Case,Audio,261.8,1,261.8,2024-02-03 21:02:00,North America,apple_pay
TXN_008489,CUST_2764,PROD_498,Gaming Mouse,Computing,123.48,3,370.44,2024-04-14 21:03:00,North America,credit_card
TXN_008490,CUST_6359,PROD_291,Phone Case,Audio,98.8,4,395.2,2024-12-04 04:29:00,North America,google_pay
TXN_008491,CUST_6286,PROD_932,Laptop,Mobile,407.05,3,1221.15,2024-06-18 18:26:00,Asia,paypal
TXN_008492,CUST_4105,PROD_609,Gaming Mouse,Electronics,76.17,4,304.68,2024-01-22 17:58:00,South America,apple_pay
TXN_008493,CUST_4393,PROD_574,Phone Case,Electronics,239.64,2,479.28,2024-11-18 17:37:00,North America,credit_card
TXN_008494,CUST_9875,PROD_774,Wireless Headphones,Accessories,469.9,1,469.9,2024-06-18 17:24:00,Africa,google_pay
TXN_008495,CUST_7472,PROD_507,Smart Watch,Mobile,101.06,3,303.18,2024-11-08 14:38:00,Asia,apple_pay
TXN_008496,CUST_8010,PROD_902,Smart Watch,Accessories,489.22,2,978.44,2024-04-06 10:55:00,Asia,apple_pay
TXN_008497,CUST_2979,PROD_826,Laptop,Audio,497.2,3,1491.6,2024-09-23 09:13:00,Asia,apple_pay
TXN_008498,CUST_4807,PROD_983,Laptop,Mobile,282.25,2,564.5,2024-05-10 05:12:00,Asia,credit_card
TXN_008499,CUST_4502,PROD_431,Wireless Headphones,Mobile,93.37,1,93.37,2024-02-21 08:36:00,Asia,apple_pay
TXN_008500,CUST_2734,PROD_560,Wireless Headphones,Accessories,164.89,4,659.56,2024-05-21 10:10:00,Europe,paypal
TXN_008501,CUST_6842,PROD_236,Bluetooth Speaker,Computing,218.0,2,436.0,2024-02-21 05:22:00,Europe,credit_card
TXN_008502,CUST_6298,PROD_935,Bluetooth Speaker,Computing,161.57,3,484.71,2024-12-28 17:27:00,Asia,google_pay
TXN_008503,CUST_3844,PROD_434,Laptop,Electronics,147.51,3,442.53,2024-01-24 13:08:00,South America,credit_card
TXN_008504,CUST_1245,PROD_863,Gaming Mouse,Audio,486.39,2,972.78,2024-11-25 00:48:00,South America,paypal
TXN_008505,CUST_7588,PROD_824,Bluetooth Speaker,Accessories,85.15,1,85.15,2024-11-15 16:06:00,Europe,apple_pay
TXN_008506,CUST_6181,PROD_532,Phone Case,Mobile,369.33,1,369.33,2024-10-09 01:43:00,North America,credit_card
TXN_008507,CUST_1196,PROD_774,Phone Case,Accessories,10.2,4,40.8,2024-05-19 01:41:00,North America,paypal
TXN_008508,CUST_7376,PROD_422,Phone Case,Accessories,302.13,4,1208.52,2024-10-21 23:46:00,Africa,google_pay
TXN_008509,CUST_4485,PROD_869,Gaming Mouse,Accessories,458.81,3,1376.43,2024-11-12 18:07:00,Asia,google_pay
TXN_008510,CUST_8516,PROD_680,Keyboard,Mobile,151.09,3,453.27,2024-06-11 03:51:00,North America,credit_card
TXN_008511,CUST_4606,PROD_988,Gaming Mouse,Accessories,100.91,4,403.64,2024-06-03 23:06:00,North America,debit_card
TXN_008512,CUST_2081,PROD_816,Wireless Headphones,Electronics,329.32,4,1317.28,2024-05-29 00:22:00,North America,google_pay
TXN_008513,CUST_5562,PROD_288,Laptop,Audio,359.17,4,1436.68,2024-01-31 17:22:00,Africa,debit_card
TXN_008514,CUST_7045,PROD_107,Gaming Mouse,Audio,347.13,2,694.26,2024-01-08 21:05:00,Asia,apple_pay
TXN_008515,CUST_1719,PROD_990,Keyboard,Mobile,166.47,4,665.88,2024-12-26 07:43:00,Asia,debit_card
TXN_008516,CUST_2103,PROD_902,Smart Watch,Audio,133.58,2,267.16,2024-05-16 15:40:00,Europe,debit_card
TXN_008517,CUST_4580,PROD_268,Phone Case,Computing,478.4,2,956.8,2024-05-19 22:10:00,South America,debit_card
TXN_008518,CUST_7735,PROD_356,Gaming Mouse,Electronics,462.42,4,1849.68,2024-11-03 22:25:00,Asia,google_pay
TXN_008519,CUST_5940,PROD_525,Wireless Headphones,Accessories,234.09,1,234.09,2024-04-22 13:16:00,Africa,credit_card
TXN_008520,CUST_9185,PROD_195,Tablet,Mobile,424.63,1,424.63,2024-02-06 05:10:00,Europe,debit_card
TXN_008521,CUST_2668,PROD_598,Bluetooth Speaker,Computing,231.64,3,694.92,2024-07-29 09:28:00,North America,google_pay
TXN_008522,CUST_9784,PROD_996,Bluetooth Speaker,Audio,217.95,4,871.8,2024-03-10 10:44:00,South America,apple_pay
TXN_008523,CUST_3809,PROD_442,Gaming Mouse,Computing,86.81,3,260.43,2024-05-16 22:14:00,Asia,google_pay
TXN_008524,CUST_5127,PROD_251,Laptop,Electronics,218.94,4,875.76,2024-12-24 18:47:00,Asia,google_pay
TXN_008525,CUST_2552,PROD_143,Wireless Headphones,Computing,273.33,3,819.99,2024-04-01 09:21:00,North America,credit_card
TXN_008526,CUST_6314,PROD_243,Tablet,Computing,21.03,2,42.06,2024-04-18 19:59:00,Asia,credit_card
TXN_008527,CUST_7366,PROD_345,Gaming Mouse,Audio,227.62,4,910.48,2024-07-22 00:54:00,South America,debit_card
TXN_008528,CUST_3177,PROD_625,Bluetooth Speaker,Audio,392.86,1,392.86,2024-05-28 04:16:00,Europe,paypal
TXN_008529,CUST_6440,PROD_718,Wireless Headphones,Audio,343.22,4,1372.88,2024-01-14 17:05:00,North America,apple_pay
TXN_008530,CUST_3872,PROD_607,Smart Watch,Mobile,321.23,3,963.69,2024-08-20 09:45:00,North America,debit_card
TXN_008531,CUST_6209,PROD_384,Phone Case,Electronics,455.68,3,1367.04,2024-11-18 08:08:00,North America,credit_card
TXN_008532,CUST_8899,PROD_307,Laptop,Audio,18.84,3,56.519999999999996,2024-07-07 21:15:00,Africa,google_pay
TXN_008533,CUST_2106,PROD_838,Bluetooth Speaker,Computing,282.95,3,848.8499999999999,2024-10-19 22:44:00,Africa,apple_pay
TXN_008534,CUST_6490,PROD_284,Tablet,Accessories,395.8,3,1187.4,2024-07-23 16:41:00,Africa,apple_pay
TXN_008535,CUST_1289,PROD_527,Smart Watch,Electronics,275.25,3,825.75,2024-06-21 20:11:00,Africa,debit_card
TXN_008536,CUST_8354,PROD_139,Phone Case,Accessories,168.71,1,168.71,2024-08-19 13:32:00,South America,google_pay
TXN_008537,CUST_7264,PROD_889,Tablet,Computing,76.76,3,230.28000000000003,2024-03-31 00:36:00,South America,apple_pay
TXN_008538,CUST_9372,PROD_109,Wireless Headphones,Accessories,444.91,1,444.91,2024-02-20 17:41:00,Asia,apple_pay
TXN_008539,CUST_4808,PROD_746,Wireless Headphones,Computing,240.67,4,962.68,2024-10-08 03:10:00,North America,apple_pay
TXN_008540,CUST_9248,PROD_469,Smart Watch,Computing,440.28,2,880.56,2024-03-19 09:50:00,Asia,paypal
TXN_008541,CUST_1217,PROD_828,Smart Watch,Accessories,297.07,1,297.07,2024-07-15 12:07:00,Europe,credit_card
TXN_008542,CUST_4811,PROD_451,Tablet,Computing,340.35,4,1361.4,2024-05-12 05:49:00,South America,google_pay
TXN_008543,CUST_1347,PROD_919,Bluetooth Speaker,Accessories,404.09,2,808.18,2024-10-01 01:38:00,South America,apple_pay
TXN_008544,CUST_3032,PROD_729,Gaming Mouse,Mobile,332.99,1,332.99,2024-09-06 00:10:00,Europe,paypal
TXN_008545,CUST_6060,PROD_481,Smart Watch,Electronics,205.05,1,205.05,2024-01-05 19:48:00,Europe,debit_card
TXN_008546,CUST_4873,PROD_445,Keyboard,Electronics,261.68,4,1046.72,2024-08-27 18:45:00,Europe,apple_pay
TXN_008547,CUST_8020,PROD_102,Tablet,Computing,403.49,3,1210.47,2024-01-08 19:27:00,Africa,apple_pay
TXN_008548,CUST_4990,PROD_207,Wireless Headphones,Audio,193.09,1,193.09,2024-12-11 07:22:00,Asia,apple_pay
TXN_008549,CUST_2300,PROD_594,Wireless Headphones,Computing,200.18,1,200.18,2024-02-21 21:20:00,Asia,credit_card
TXN_008550,CUST_1981,PROD_890,Phone Case,Electronics,56.89,4,227.56,2024-11-14 02:04:00,South America,debit_card
TXN_008551,CUST_3253,PROD_944,Wireless Headphones,Mobile,458.15,3,1374.4499999999998,2024-08-28 10:41:00,Africa,google_pay
TXN_008552,CUST_7136,PROD_613,Bluetooth Speaker,Accessories,54.61,2,109.22,2024-04-19 07:07:00,Europe,debit_card
TXN_008553,CUST_9171,PROD_306,Bluetooth Speaker,Audio,327.62,3,982.86,2024-08-13 01:08:00,North America,apple_pay
TXN_008554,CUST_5859,PROD_316,Smart Watch,Accessories,212.47,3,637.41,2024-12-09 11:57:00,Asia,paypal
TXN_008555,CUST_4309,PROD_251,Wireless Headphones,Electronics,208.75,4,835.0,2024-04-14 07:31:00,Africa,google_pay
TXN_008556,CUST_3484,PROD_440,Bluetooth Speaker,Mobile,342.98,3,1028.94,2024-11-02 15:00:00,Europe,google_pay
TXN_008557,CUST_7156,PROD_796,Wireless Headphones,Computing,42.88,4,171.52,2024-09-29 12:03:00,Asia,credit_card
TXN_008558,CUST_4348,PROD_774,Bluetooth Speaker,Mobile,300.92,2,601.84,2024-06-06 20:15:00,Asia,paypal
TXN_008559,CUST_1621,PROD_978,Phone Case,Electronics,388.3,1,388.3,2024-08-27 15:58:00,Africa,debit_card
TXN_008560,CUST_4900,PROD_854,Smart Watch,Accessories,415.82,1,415.82,2024-06-25 17:29:00,Africa,google_pay
TXN_008561,CUST_8270,PROD_861,Tablet,Audio,93.56,4,374.24,2024-04-02 11:12:00,North America,debit_card
TXN_008562,CUST_6385,PROD_617,Gaming Mouse,Mobile,449.74,4,1798.96,2024-08-27 02:31:00,North America,google_pay
TXN_008563,CUST_3199,PROD_380,Gaming Mouse,Computing,331.51,3,994.53,2024-03-11 01:43:00,South America,apple_pay
TXN_008564,CUST_5556,PROD_643,Tablet,Audio,442.11,3,1326.33,2024-02-28 10:14:00,Europe,paypal
TXN_008565,CUST_6202,PROD_500,Smart Watch,Computing,247.79,1,247.79,2024-05-02 07:01:00,Europe,credit_card
TXN_008566,CUST_1648,PROD_641,Phone Case,Audio,275.6,1,275.6,2024-01-04 06:59:00,South America,paypal
TXN_008567,CUST_9533,PROD_704,Tablet,Accessories,460.33,1,460.33,2024-04-05 10:24:00,South America,debit_card
TXN_008568,CUST_7797,PROD_727,Phone Case,Mobile,450.96,4,1803.84,2024-10-21 13:17:00,North America,credit_card
TXN_008569,CUST_5726,PROD_726,Smart Watch,Computing,229.6,2,459.2,2024-08-15 08:58:00,Africa,google_pay
TXN_008570,CUST_1388,PROD_301,Bluetooth Speaker,Accessories,144.46,2,288.92,2024-02-04 06:59:00,Africa,debit_card
TXN_008571,CUST_4752,PROD_545,Phone Case,Accessories,202.65,4,810.6,2024-04-30 02:59:00,North America,debit_card
TXN_008572,CUST_6427,PROD_888,Keyboard,Mobile,200.0,3,600.0,2024-02-21 11:05:00,Europe,apple_pay
TXN_008573,CUST_6615,PROD_848,Bluetooth Speaker,Electronics,150.56,2,301.12,2024-10-31 13:32:00,South America,credit_card
TXN_008574,CUST_4969,PROD_919,Keyboard,Audio,141.6,3,424.79999999999995,2024-04-26 19:18:00,South America,credit_card
TXN_008575,CUST_4372,PROD_140,Tablet,Mobile,431.92,1,431.92,2024-10-03 22:19:00,South America,paypal
TXN_008576,CUST_9836,PROD_565,Tablet,Audio,44.23,1,44.23,2024-03-21 04:26:00,Europe,apple_pay
TXN_008577,CUST_1885,PROD_836,Wireless Headphones,Audio,342.03,3,1026.09,2024-12-01 13:12:00,North America,apple_pay
TXN_008578,CUST_5068,PROD_705,Phone Case,Electronics,94.68,1,94.68,2024-02-14 11:19:00,North America,credit_card
TXN_008579,CUST_4644,PROD_660,Wireless Headphones,Mobile,178.81,4,715.24,2024-04-18 00:37:00,North America,paypal
TXN_008580,CUST_7250,PROD_397,Wireless Headphones,Mobile,40.16,3,120.47999999999999,2024-11-10 00:13:00,Europe,credit_card
TXN_008581,CUST_9543,PROD_651,Smart Watch,Computing,142.29,3,426.87,2024-11-24 20:19:00,Asia,credit_card
TXN_008582,CUST_6269,PROD_873,Gaming Mouse,Computing,386.53,3,1159.59,2024-12-20 18:07:00,Europe,google_pay
TXN_008583,CUST_4007,PROD_567,Tablet,Electronics,443.66,2,887.32,2024-05-06 02:22:00,South America,google_pay
TXN_008584,CUST_8247,PROD_145,Gaming Mouse,Audio,118.55,3,355.65,2024-07-14 20:21:00,Asia,google_pay
TXN_008585,CUST_1099,PROD_391,Bluetooth Speaker,Mobile,237.14,3,711.42,2024-04-10 22:24:00,Africa,google_pay
TXN_008586,CUST_2058,PROD_440,Keyboard,Computing,240.46,3,721.38,2024-08-09 15:05:00,Europe,debit_card
TXN_008587,CUST_9055,PROD_118,Smart Watch,Accessories,438.05,2,876.1,2024-04-16 12:19:00,Europe,apple_pay
TXN_008588,CUST_2146,PROD_517,Keyboard,Mobile,383.77,1,383.77,2024-08-02 22:12:00,Asia,credit_card
TXN_008589,CUST_4153,PROD_703,Keyboard,Computing,261.41,2,522.82,2024-06-17 02:47:00,Africa,debit_card
TXN_008590,CUST_1853,PROD_742,Bluetooth Speaker,Computing,338.67,4,1354.68,2024-06-03 10:10:00,Asia,debit_card
TXN_008591,CUST_3318,PROD_910,Wireless Headphones,Electronics,425.2,3,1275.6,2024-04-04 16:48:00,North America,debit_card
TXN_008592,CUST_4345,PROD_164,Smart Watch,Electronics,14.67,4,58.68,2024-11-23 04:13:00,Asia,paypal
TXN_008593,CUST_3057,PROD_585,Wireless Headphones,Electronics,207.42,2,414.84,2024-03-12 10:43:00,North America,google_pay
TXN_008594,CUST_2503,PROD_949,Laptop,Electronics,454.55,1,454.55,2024-04-20 09:32:00,Asia,google_pay
TXN_008595,CUST_3845,PROD_999,Keyboard,Computing,372.75,1,372.75,2024-12-03 10:46:00,Africa,credit_card
TXN_008596,CUST_9992,PROD_527,Smart Watch,Accessories,275.99,3,827.97,2024-04-05 22:38:00,Asia,debit_card
TXN_008597,CUST_4348,PROD_574,Gaming Mouse,Audio,269.53,1,269.53,2024-08-16 19:36:00,North America,apple_pay
TXN_008598,CUST_4871,PROD_723,Phone Case,Mobile,180.41,2,360.82,2024-04-18 22:16:00,North America,credit_card
TXN_008599,CUST_9313,PROD_685,Keyboard,Audio,265.06,2,530.12,2024-11-01 13:22:00,South America,paypal
TXN_008600,CUST_2280,PROD_336,Smart Watch,Computing,331.14,1,331.14,2024-08-12 14:20:00,Asia,debit_card
TXN_008601,CUST_7983,PROD_422,Gaming Mouse,Mobile,215.0,3,645.0,2024-10-08 07:41:00,South America,apple_pay
TXN_008602,CUST_8652,PROD_954,Smart Watch,Accessories,359.94,3,1079.82,2024-04-23 11:11:00,South America,paypal
TXN_008603,CUST_6103,PROD_705,Smart Watch,Computing,432.0,2,864.0,2024-03-02 21:38:00,Europe,paypal
TXN_008604,CUST_3689,PROD_328,Tablet,Computing,85.8,1,85.8,2024-09-11 00:43:00,Europe,paypal
TXN_008605,CUST_4236,PROD_560,Gaming Mouse,Mobile,231.26,2,462.52,2024-07-17 09:00:00,Africa,apple_pay
TXN_008606,CUST_5012,PROD_371,Gaming Mouse,Accessories,209.93,2,419.86,2024-08-09 09:05:00,South America,apple_pay
TXN_008607,CUST_7947,PROD_407,Gaming Mouse,Electronics,346.86,4,1387.44,2024-03-14 06:59:00,Africa,apple_pay
TXN_008608,CUST_3890,PROD_767,Smart Watch,Electronics,132.44,2,264.88,2024-12-20 23:41:00,Africa,debit_card
TXN_008609,CUST_5079,PROD_972,Smart Watch,Electronics,323.72,3,971.1600000000001,2024-02-09 10:17:00,Africa,google_pay
TXN_008610,CUST_5966,PROD_139,Keyboard,Mobile,439.97,1,439.97,2024-01-21 04:19:00,North America,paypal
TXN_008611,CUST_5675,PROD_936,Gaming Mouse,Electronics,214.88,1,214.88,2024-05-13 14:32:00,North America,credit_card
TXN_008612,CUST_8344,PROD_334,Keyboard,Mobile,456.4,4,1825.6,2024-04-14 00:56:00,Africa,google_pay
TXN_008613,CUST_4299,PROD_784,Tablet,Mobile,496.65,4,1986.6,2024-08-19 10:00:00,Africa,credit_card
TXN_008614,CUST_5454,PROD_693,Phone Case,Mobile,61.99,3,185.97,2024-02-24 12:12:00,Europe,google_pay
TXN_008615,CUST_8883,PROD_360,Phone Case,Audio,124.2,4,496.8,2024-03-13 15:40:00,North America,debit_card
TXN_008616,CUST_2310,PROD_504,Laptop,Mobile,475.69,2,951.38,2024-01-11 06:41:00,North America,apple_pay
TXN_008617,CUST_6891,PROD_371,Gaming Mouse,Mobile,479.58,2,959.16,2024-05-17 18:07:00,South America,paypal
TXN_008618,CUST_7524,PROD_104,Smart Watch,Electronics,57.88,3,173.64000000000001,2024-05-09 03:55:00,South America,google_pay
TXN_008619,CUST_7188,PROD_643,Keyboard,Accessories,17.35,1,17.35,2024-01-09 21:22:00,North America,paypal
TXN_008620,CUST_3748,PROD_334,Wireless Headphones,Accessories,88.94,3,266.82,2024-03-05 12:38:00,Asia,google_pay
TXN_008621,CUST_8712,PROD_141,Tablet,Mobile,498.05,4,1992.2,2024-11-17 12:12:00,Africa,debit_card
TXN_008622,CUST_8231,PROD_327,Wireless Headphones,Accessories,98.2,1,98.2,2024-07-30 09:10:00,Asia,apple_pay
TXN_008623,CUST_7925,PROD_941,Tablet,Computing,256.25,1,256.25,2024-08-25 04:46:00,Asia,apple_pay
TXN_008624,CUST_9278,PROD_560,Phone Case,Audio,425.72,1,425.72,2024-02-07 05:58:00,Africa,paypal
TXN_008625,CUST_8101,PROD_344,Tablet,Computing,20.0,4,80.0,2024-07-26 08:43:00,South America,google_pay
TXN_008626,CUST_3553,PROD_506,Phone Case,Accessories,306.2,2,612.4,2024-06-09 09:12:00,North America,paypal
TXN_008627,CUST_8897,PROD_102,Bluetooth Speaker,Mobile,145.74,2,291.48,2024-07-17 15:26:00,Asia,apple_pay
TXN_008628,CUST_1324,PROD_540,Tablet,Computing,432.54,4,1730.16,2024-09-17 20:49:00,Europe,google_pay
TXN_008629,CUST_7249,PROD_148,Smart Watch,Mobile,148.9,4,595.6,2024-09-03 19:27:00,Asia,debit_card
TXN_008630,CUST_8002,PROD_177,Tablet,Electronics,346.51,3,1039.53,2024-09-02 21:19:00,Europe,debit_card
TXN_008631,CUST_2363,PROD_921,Gaming Mouse,Electronics,340.37,3,1021.11,2024-07-18 15:40:00,South America,apple_pay
TXN_008632,CUST_5918,PROD_922,Tablet,Electronics,118.53,2,237.06,2024-04-05 12:38:00,South America,credit_card
TXN_008633,CUST_9801,PROD_380,Keyboard,Computing,27.05,4,108.2,2024-09-20 13:45:00,South America,credit_card
TXN_008634,CUST_3503,PROD_648,Laptop,Audio,210.53,3,631.59,2024-04-09 00:57:00,Africa,google_pay
TXN_008635,CUST_3878,PROD_933,Tablet,Electronics,151.7,4,606.8,2024-02-15 22:14:00,South America,debit_card
TXN_008636,CUST_5215,PROD_659,Phone Case,Accessories,406.4,4,1625.6,2024-04-15 07:08:00,South America,paypal
TXN_008637,CUST_7233,PROD_526,Tablet,Computing,402.18,2,804.36,2024-09-06 19:49:00,Europe,apple_pay
TXN_008638,CUST_8596,PROD_116,Phone Case,Audio,233.94,2,467.88,2024-10-14 23:51:00,Europe,apple_pay
TXN_008639,CUST_6011,PROD_613,Phone Case,Computing,307.19,4,1228.76,2024-10-08 04:51:00,Asia,paypal
TXN_008640,CUST_8431,PROD_989,Laptop,Audio,306.09,1,306.09,2024-02-18 14:00:00,Asia,google_pay
TXN_008641,CUST_5640,PROD_850,Bluetooth Speaker,Electronics,415.31,1,415.31,2024-03-28 20:26:00,Africa,paypal
TXN_008642,CUST_7146,PROD_913,Laptop,Electronics,218.25,4,873.0,2024-12-07 15:07:00,South America,apple_pay
TXN_008643,CUST_8878,PROD_885,Gaming Mouse,Audio,144.97,2,289.94,2024-11-04 18:24:00,South America,google_pay
TXN_008644,CUST_2178,PROD_755,Gaming Mouse,Computing,139.87,1,139.87,2024-02-06 09:54:00,North America,apple_pay
TXN_008645,CUST_6459,PROD_906,Laptop,Accessories,272.73,2,545.46,2024-11-04 09:39:00,South America,debit_card
TXN_008646,CUST_3238,PROD_413,Smart Watch,Audio,230.08,1,230.08,2024-02-18 17:22:00,North America,debit_card
TXN_008647,CUST_8688,PROD_887,Keyboard,Accessories,225.66,4,902.64,2024-03-02 09:47:00,Europe,apple_pay
TXN_008648,CUST_4206,PROD_714,Keyboard,Computing,54.66,3,163.98,2024-08-23 11:27:00,Africa,credit_card
TXN_008649,CUST_3535,PROD_779,Tablet,Computing,362.12,3,1086.3600000000001,2024-03-04 13:47:00,South America,credit_card
TXN_008650,CUST_4106,PROD_152,Wireless Headphones,Computing,114.73,2,229.46,2024-01-22 06:34:00,Europe,google_pay
TXN_008651,CUST_1068,PROD_608,Smart Watch,Computing,106.51,2,213.02,2024-05-24 18:20:00,South America,debit_card
TXN_008652,CUST_1210,PROD_694,Tablet,Audio,212.25,1,212.25,2024-12-19 04:25:00,Europe,paypal
TXN_008653,CUST_9203,PROD_318,Bluetooth Speaker,Accessories,121.61,4,486.44,2024-01-15 13:32:00,Europe,credit_card
TXN_008654,CUST_7131,PROD_646,Gaming Mouse,Electronics,296.09,1,296.09,2024-04-04 05:32:00,Africa,apple_pay
TXN_008655,CUST_9051,PROD_777,Gaming Mouse,Accessories,192.02,4,768.08,2024-08-22 18:20:00,North America,credit_card
TXN_008656,CUST_7628,PROD_665,Keyboard,Electronics,229.97,4,919.88,2024-12-29 12:04:00,Asia,google_pay
TXN_008657,CUST_7812,PROD_394,Phone Case,Accessories,273.21,2,546.42,2024-06-06 02:48:00,South America,apple_pay
TXN_008658,CUST_7465,PROD_898,Wireless Headphones,Computing,109.73,3,329.19,2024-01-06 18:58:00,North America,credit_card
TXN_008659,CUST_7113,PROD_218,Phone Case,Computing,86.32,3,258.96,2024-07-13 12:04:00,Europe,apple_pay
TXN_008660,CUST_7292,PROD_975,Wireless Headphones,Audio,441.41,2,882.82,2024-12-10 11:39:00,North America,paypal
TXN_008661,CUST_9020,PROD_340,Laptop,Mobile,222.52,3,667.5600000000001,2024-03-27 19:56:00,South America,credit_card
TXN_008662,CUST_6043,PROD_498,Tablet,Accessories,211.93,2,423.86,2024-04-07 05:46:00,South America,google_pay
TXN_008663,CUST_2167,PROD_674,Phone Case,Accessories,27.45,1,27.45,2024-06-21 14:33:00,Europe,credit_card
TXN_008664,CUST_7697,PROD_843,Laptop,Accessories,254.01,4,1016.04,2024-11-02 01:58:00,Africa,apple_pay
TXN_008665,CUST_1636,PROD_436,Keyboard,Mobile,281.54,3,844.6200000000001,2024-10-07 16:21:00,South America,credit_card
TXN_008666,CUST_3039,PROD_281,Laptop,Computing,283.83,3,851.49,2024-01-23 13:36:00,South America,debit_card
TXN_008667,CUST_7304,PROD_658,Keyboard,Electronics,356.45,1,356.45,2024-01-08 06:03:00,Africa,apple_pay
TXN_008668,CUST_3660,PROD_771,Gaming Mouse,Audio,96.97,1,96.97,2024-12-26 07:18:00,Europe,apple_pay
TXN_008669,CUST_4182,PROD_305,Gaming Mouse,Electronics,133.59,3,400.77,2024-09-04 23:53:00,South America,credit_card
TXN_008670,CUST_8148,PROD_114,Phone Case,Audio,407.26,3,1221.78,2024-02-06 02:11:00,Europe,debit_card
TXN_008671,CUST_5182,PROD_801,Bluetooth Speaker,Accessories,474.11,2,948.22,2024-01-26 04:30:00,Asia,paypal
TXN_008672,CUST_6711,PROD_539,Tablet,Computing,76.61,2,153.22,2024-04-18 00:53:00,Europe,debit_card
TXN_008673,CUST_9349,PROD_181,Smart Watch,Accessories,253.85,3,761.55,2024-11-28 04:57:00,Africa,paypal
TXN_008674,CUST_9005,PROD_436,Tablet,Computing,114.95,2,229.9,2024-04-29 16:40:00,Africa,debit_card
TXN_008675,CUST_7032,PROD_762,Wireless Headphones,Audio,39.44,1,39.44,2024-07-04 20:36:00,North America,google_pay
TXN_008676,CUST_1945,PROD_351,Laptop,Audio,169.5,4,678.0,2024-06-18 22:55:00,Asia,credit_card
TXN_008677,CUST_7313,PROD_591,Tablet,Electronics,80.41,2,160.82,2024-02-19 22:43:00,Europe,apple_pay
TXN_008678,CUST_7947,PROD_121,Laptop,Mobile,357.87,4,1431.48,2024-03-12 18:40:00,South America,google_pay
TXN_008679,CUST_5043,PROD_201,Tablet,Computing,271.53,2,543.06,2024-03-19 01:29:00,Africa,paypal
TXN_008680,CUST_4970,PROD_232,Bluetooth Speaker,Computing,80.48,3,241.44,2024-03-19 04:12:00,Asia,paypal
TXN_008681,CUST_8827,PROD_867,Gaming Mouse,Audio,14.53,2,29.06,2024-01-24 06:15:00,Asia,debit_card
TXN_008682,CUST_1565,PROD_848,Smart Watch,Electronics,406.0,4,1624.0,2024-07-09 23:35:00,Asia,google_pay
TXN_008683,CUST_6921,PROD_364,Phone Case,Electronics,96.34,4,385.36,2024-03-17 07:14:00,South America,paypal
TXN_008684,CUST_1462,PROD_273,Wireless Headphones,Audio,307.05,3,921.1500000000001,2024-10-22 17:39:00,North America,paypal
TXN_008685,CUST_3422,PROD_773,Keyboard,Electronics,175.09,4,700.36,2024-12-11 11:04:00,South America,paypal
TXN_008686,CUST_5281,PROD_399,Phone Case,Accessories,296.89,3,890.67,2024-02-24 22:07:00,Africa,paypal
TXN_008687,CUST_8462,PROD_787,Wireless Headphones,Mobile,164.67,3,494.01,2024-05-03 20:48:00,Africa,debit_card
TXN_008688,CUST_3414,PROD_363,Keyboard,Mobile,52.6,4,210.4,2024-11-13 18:31:00,Africa,apple_pay
TXN_008689,CUST_5166,PROD_525,Laptop,Electronics,119.25,1,119.25,2024-08-28 07:34:00,Asia,debit_card
TXN_008690,CUST_5053,PROD_265,Wireless Headphones,Electronics,102.15,4,408.6,2024-12-04 14:38:00,Africa,paypal
TXN_008691,CUST_3644,PROD_536,Keyboard,Audio,219.73,4,878.92,2024-03-21 14:35:00,Africa,paypal
TXN_008692,CUST_1202,PROD_308,Phone Case,Mobile,332.56,2,665.12,2024-08-27 12:28:00,Africa,apple_pay
TXN_008693,CUST_2912,PROD_846,Laptop,Computing,139.26,4,557.04,2024-09-30 05:15:00,Europe,paypal
TXN_008694,CUST_2512,PROD_267,Keyboard,Electronics,15.91,2,31.82,2024-07-19 00:40:00,Europe,debit_card
TXN_008695,CUST_7297,PROD_470,Keyboard,Audio,264.28,2,528.56,2024-10-09 22:18:00,North America,google_pay
TXN_008696,CUST_7515,PROD_199,Keyboard,Accessories,306.82,4,1227.28,2024-04-03 04:37:00,Africa,google_pay
TXN_008697,CUST_2316,PROD_883,Keyboard,Computing,481.81,3,1445.43,2024-07-15 13:21:00,North America,apple_pay
TXN_008698,CUST_9495,PROD_395,Smart Watch,Accessories,298.84,1,298.84,2024-02-23 09:16:00,Europe,google_pay
TXN_008699,CUST_4093,PROD_416,Smart Watch,Electronics,240.87,4,963.48,2024-12-17 08:50:00,Europe,debit_card
TXN_008700,CUST_7929,PROD_655,Bluetooth Speaker,Computing,290.97,4,1163.88,2024-09-17 12:21:00,North America,credit_card
TXN_008701,CUST_3716,PROD_808,Laptop,Electronics,464.67,3,1394.01,2024-08-23 08:12:00,Asia,credit_card
TXN_008702,CUST_7993,PROD_661,Tablet,Accessories,415.91,2,831.82,2024-01-13 12:09:00,Asia,paypal
TXN_008703,CUST_5143,PROD_754,Laptop,Electronics,168.26,3,504.78,2024-01-12 12:33:00,Europe,google_pay
TXN_008704,CUST_5951,PROD_170,Keyboard,Accessories,126.25,3,378.75,2024-02-03 09:43:00,North America,debit_card
TXN_008705,CUST_9202,PROD_178,Gaming Mouse,Accessories,138.69,2,277.38,2024-12-12 17:40:00,South America,google_pay
